id=ngtos version=1.0 time="2014-09-25 06:48:30" hw=TopsecOS pri=3 type=ids recorder=topwaf vsid=0 client_ip=172.16.4.2 sport=28047 server_ip=172.16.1.3 dport=80 dstname="http" protocol="http" url="/inetpub.html" args="-" http_method="GET" http_user="-" http_status=403 match_type="MATCH_RULE" attack_type="ATTACK_LEAKAGE" rule_id="1060207" action=DENY action_data="-" msg="Access denied with code 403 (phase 4)." http_detail="Operator EQ matched 0 at GLOBAL." http_referer=" -" http_useragent="WAF_Agent" http_cookie="-" sessionid="-"
id=ngtos version=1.0 time="2014-09-26 06:48:30" hw=TopsecOS pri=3 type=ids recorder=topwaf vsid=0 client_ip=172.16.4.2 sport=28047 server_ip=172.16.1.3 dport=80 dstname="http" protocol="http" url="/inetpub.html" args="-" http_method="GET" http_user="-" http_status=403 match_type="MATCH_RULE" attack_type="ATTACK_LEAKAGE" rule_id="1060207" action=DENY action_data="-" msg="Access denied with code 403 (phase 4)." http_detail="Operator EQ matched 0 at GLOBAL." http_referer=" -" http_useragent="WAF_Agent" http_cookie="-" sessionid="-"
id=ngtos version=1.0 time="2014-09-27 06:48:30" hw=TopsecOS pri=3 type=ids recorder=topwaf vsid=0 client_ip=172.16.4.2 sport=28047 server_ip=172.16.1.3 dport=80 dstname="http" protocol="http" url="/inetpub.html" args="-" http_method="GET" http_user="-" http_status=403 match_type="MATCH_RULE" attack_type="ATTACK_LEAKAGE" rule_id="1060207" action=DENY action_data="-" msg="Access denied with code 403 (phase 4)." http_detail="Operator EQ matched 0 at GLOBAL." http_referer=" -" http_useragent="WAF_Agent" http_cookie="-" sessionid="-"
id=ngtos version=1.0 time="2014-09-28 06:48:30" hw=TopsecOS pri=3 type=ids recorder=topwaf vsid=0 client_ip=172.16.4.5 sport=28047 server_ip=172.16.1.3 dport=80 dstname="http" protocol="http" url="/inetpub.html" args="-" http_method="GET" http_user="-" http_status=403 match_type="MATCH_RULE" attack_type="ATTACK_LEAKAGE" rule_id="1060207" action=DENY action_data="-" msg="Access denied with code 403 (phase 4)." http_detail="Operator EQ matched 0 at GLOBAL." http_referer=" -" http_useragent="WAF_Agent" http_cookie="-" sessionid="-"
id=ngtos version=1.0 time="2014-09-29 06:48:30" hw=TopsecOS pri=3 type=ids recorder=topwaf vsid=0 client_ip=172.16.4.9 sport=28047 server_ip=172.16.1.3 dport=80 dstname="http" protocol="http" url="/inetpub.html" args="-" http_method="GET" http_user="-" http_status=403 match_type="MATCH_RULE" attack_type="ATTACK_LEAKAGE" rule_id="1060207" action=DENY action_data="-" msg="Access denied with code 403 (phase 4)." http_detail="Operator EQ matched 0 at GLOBAL." http_referer=" -" http_useragent="WAF_Agent" http_cookie="-" sessionid="-"
id=ngtos version=1.0 time="2014-07-24 06:48:30" hw=TopsecOS pri=3 type=ids recorder=topwaf vsid=0 client_ip=172.16.8.2 sport=28047 server_ip=172.16.1.3 dport=80 dstname="http" protocol="http" url="/inetpub.html" args="-" http_method="GET" http_user="-" http_status=403 match_type="MATCH_RULE" attack_type="ATTACK_LEAKAGE" rule_id="1060207" action=DENY action_data="-" msg="Access denied with code 403 (phase 4)." http_detail="Operator EQ matched 0 at GLOBAL." http_referer=" -" http_useragent="WAF_Agent" http_cookie="-" sessionid="-"
id=ngtos version=1.0 time="2014-08-24 06:48:30" hw=TopsecOS pri=3 type=ids recorder=topwaf vsid=0 client_ip=172.16.4.6 sport=28047 server_ip=172.16.1.3 dport=80 dstname="http" protocol="http" url="/inetpub.html" args="-" http_method="GET" http_user="-" http_status=403 match_type="MATCH_RULE" attack_type="ATTACK_LEAKAGE" rule_id="1060207" action=DENY action_data="-" msg="Access denied with code 403 (phase 4)." http_detail="Operator EQ matched 0 at GLOBAL." http_referer=" -" http_useragent="WAF_Agent" http_cookie="-" sessionid="-"
id=ngtos version=1.0 time="2014-09-24 06:48:30" hw=TopsecOS pri=3 type=ids recorder=topwaf vsid=0 client_ip=172.16.6.3 sport=28047 server_ip=172.16.1.3 dport=80 dstname="http" protocol="http" url="/inetpub.html" args="-" http_method="GET" http_user="-" http_status=403 match_type="MATCH_RULE" attack_type="ATTACK_LEAKAGE" rule_id="1060207" action=DENY action_data="-" msg="Access denied with code 403 (phase 4)." http_detail="Operator EQ matched 0 at GLOBAL." http_referer=" -" http_useragent="WAF_Agent" http_cookie="-" sessionid="-"
id=ngtos version=1.0 time="2014-09-23 06:48:30" hw=TopsecOS pri=3 type=ids recorder=topwaf vsid=0 client_ip=172.16.5.2 sport=28047 server_ip=172.16.1.3 dport=80 dstname="http" protocol="http" url="/inetpub.html" args="-" http_method="GET" http_user="-" http_status=403 match_type="MATCH_RULE" attack_type="ATTACK_LEAKAGE" rule_id="1060207" action=DENY action_data="-" msg="Access denied with code 403 (phase 4)." http_detail="Operator EQ matched 0 at GLOBAL." http_referer=" -" http_useragent="WAF_Agent" http_cookie="-" sessionid="-"
id=ngtos version=1.0 time="2014-09-23 06:48:30" hw=TopsecOS pri=3 type=ids recorder=topwaf vsid=0 client_ip=172.16.5.2 sport=28047 server_ip=172.16.1.3 dport=80 dstname="http" protocol="http" url="/inetpub.html" args="-" http_method="GET" http_user="-" http_status=403 match_type="MATCH_RULE" attack_type="ATTACK_LEAKAGE" rule_id="1060207" action=DENY action_data="-" msg="Access denied with code 403 (phase 4)." http_detail="Operator EQ matched 0 at GLOBAL." http_referer=" -" http_useragent="WAF_Agent" http_cookie="-" sessionid="-"
